payment_id,user_id,instrument_id,amount,purpose,created_ts,method
pay_f5a66368701245,u_728a93f12e,fariq32@ybl,294.4,referral_bonus_payout,2026-05-29T00:25:27,upi
pay_39bafb98a81b42,u_085a943d96,fariq32@ybl,344.15,referral_bonus_payout,2026-05-28T23:06:40,upi
pay_49c8978e40534d,u_ddb6d69e02,fariq32@ybl,497.28,referral_bonus_payout,2026-05-29T00:04:29,upi
pay_614ccaa09cd845,u_da087a2948,fariq32@ybl,403.18,referral_bonus_payout,2026-05-29T00:30:10,upi
pay_972a6faab4d143,u_8ac1bfdca6,uparmar@okhdfcbank,309.84,referral_bonus_payout,2026-07-10T08:26:53,upi
pay_cd3c24bdd5da4f,u_83c9c8adbf,card_84b65ed98f4847,444.79,referral_bonus_payout,2026-07-10T08:54:11,card
pay_f798e79382f04f,u_21940fa353,card_84b65ed98f4847,363.78,referral_bonus_payout,2026-07-10T08:24:13,card
pay_04179c874cf74c,u_5774dc2880,card_84b65ed98f4847,177.62,referral_bonus_payout,2026-07-10T10:24:30,card
pay_ac1ccf197a3948,u_5d0c24a80d,uparmar@okhdfcbank,331.78,referral_bonus_payout,2026-07-10T09:37:30,upi
pay_9f1d5ad391b843,u_0e21b3002d,card_84b65ed98f4847,359.87,referral_bonus_payout,2026-07-10T08:50:08,card
pay_819ff3e89ec84a,u_0107fe0f48,card_84b65ed98f4847,217.33,referral_bonus_payout,2026-07-10T09:36:17,card
pay_127865bdd8144d,u_1b1e980d49,uparmar@okhdfcbank,50.49,referral_bonus_payout,2026-07-10T09:40:59,upi
pay_2c102a3f1d3e4b,u_04ee49a57c,uparmar@okhdfcbank,417.7,referral_bonus_payout,2026-07-10T09:29:48,upi
pay_23afabe1e7b54b,u_2d4fbd6706,card_84b65ed98f4847,184.66,referral_bonus_payout,2026-07-10T07:59:04,card
pay_2dc27ebade7c4e,u_9f58300dee,uparmar@okhdfcbank,123.85,referral_bonus_payout,2026-07-10T09:16:28,upi
pay_e0fc33c563cb47,u_c49c1aaca0,uparmar@okhdfcbank,113.01,referral_bonus_payout,2026-07-10T09:10:05,upi
pay_a3935d4ffeda47,u_d6622c86f8,manbirmani@ybl,470.27,referral_bonus_payout,2026-06-24T09:07:48,upi
pay_5a247aa047694c,u_fdfd53bf60,card_9d96caadd7884a,396.67,referral_bonus_payout,2026-06-24T16:08:29,card
pay_1c49cc489adf45,u_f6d2c804ca,card_e509533bfbdd46,332.86,referral_bonus_payout,2026-06-24T12:26:26,card
pay_8758681e992545,u_f7401b1e74,ozaindrajit@paytm,488.44,referral_bonus_payout,2026-06-24T10:50:06,upi
pay_fc4565b4629d46,u_e914942baf,card_e509533bfbdd46,430.91,referral_bonus_payout,2026-06-24T21:14:41,card
pay_3ebdd5d0855e4f,u_418680dc77,card_82898e8c911c48,346.12,referral_bonus_payout,2026-06-24T10:03:29,card
pay_cfb1ffc4e18f41,u_2278dd0065,ozaindrajit@paytm,420.13,referral_bonus_payout,2026-06-24T11:09:44,upi
pay_1892ce1cb3514f,u_5a67b94206,card_e509533bfbdd46,78.74,referral_bonus_payout,2026-06-24T22:56:24,card
pay_c3dc6e203b5e48,u_26d5e90f18,card_9d96caadd7884a,125.1,referral_bonus_payout,2026-06-24T18:39:42,card
pay_4119c9b6c2af41,u_623e36e1fe,card_afa6214f5ea843,194.81,referral_bonus_payout,2026-07-17T16:09:41,card
pay_0ccc79d2758b4f,u_cd63c5fbff,card_afa6214f5ea843,455.87,referral_bonus_payout,2026-07-17T17:05:45,card
pay_6c67083d986f43,u_1e9f7ec531,card_f5752f17450945,189.81,referral_bonus_payout,2026-07-17T23:40:36,card
pay_e52dc790b7bc46,u_3eb609a8cf,card_ca2e617fbe894b,258.77,referral_bonus_payout,2026-07-17T19:33:52,card
pay_b224a502710444,u_7ba73d2b88,card_afa6214f5ea843,336.17,referral_bonus_payout,2026-07-17T17:06:38,card
pay_b455fb5d2c634d,u_5eff436680,card_afa6214f5ea843,492.4,referral_bonus_payout,2026-07-17T22:44:40,card
pay_0ce793a237f34d,u_6b2afd981f,card_afa6214f5ea843,453.78,referral_bonus_payout,2026-07-18T04:49:59,card
pay_c2d9ff3ecd3140,u_8f2e5388b6,card_f19c0405bb244b,258.51,referral_bonus_payout,2026-05-09T14:23:25,card
pay_aea7e7a95ac944,u_e6b9a6ed28,card_f19c0405bb244b,370.02,referral_bonus_payout,2026-05-10T02:57:08,card
pay_a74fc31eb7dd42,u_60f5db8572,varenya70@ybl,162.43,referral_bonus_payout,2026-05-09T14:47:21,upi
pay_905916222a414b,u_092ee7b921,card_f19c0405bb244b,471.91,referral_bonus_payout,2026-05-09T16:17:11,card
pay_a746e7cd87de48,u_be61596ed0,varenya70@ybl,107.96,referral_bonus_payout,2026-05-09T15:08:13,upi
pay_418b2b9c25cf40,u_2aeaebfff1,card_f19c0405bb244b,227.75,referral_bonus_payout,2026-05-09T15:02:43,card
pay_3b9e3a1c37494e,u_e737050055,card_f19c0405bb244b,447.54,referral_bonus_payout,2026-05-09T20:43:01,card
pay_c5bf8b76d2b04c,u_9ebf93cc77,card_f19c0405bb244b,265.56,referral_bonus_payout,2026-05-10T02:25:25,card
pay_c3ea0f4966664e,u_18f44f5177,varenya70@ybl,495.23,referral_bonus_payout,2026-05-09T17:26:16,upi
pay_a467cbc2944943,u_0899ed02e2,card_f19c0405bb244b,496.19,referral_bonus_payout,2026-05-09T20:02:42,card
pay_d388098d200948,u_82957da902,card_0fb13f69d10448,67.08,referral_bonus_payout,2026-06-04T13:59:34,card
pay_080949f45b584a,u_cdef84ee52,snehawali@ybl,140.66,referral_bonus_payout,2026-06-05T00:13:35,upi
pay_63f2c24944fe4c,u_352e3f1f7d,card_2ece9ccb16ea4d,113.74,referral_bonus_payout,2026-06-04T15:48:37,card
pay_ca7c7aa3213a45,u_2ab5fe0894,card_0fb13f69d10448,201.45,referral_bonus_payout,2026-06-04T16:37:47,card
pay_0290a578b15c48,u_1366a02933,card_2ece9ccb16ea4d,467.98,referral_bonus_payout,2026-06-05T00:17:43,card
pay_6f8179cd919f41,u_08ec4420c9,card_ef9b963974594b,55.13,referral_bonus_payout,2026-07-16T16:46:12,card
pay_8af0ac32f35441,u_f4387d9585,card_ef9b963974594b,379.66,referral_bonus_payout,2026-07-16T19:31:22,card
pay_e86a80358f694e,u_230216a5f4,card_ef9b963974594b,83.17,referral_bonus_payout,2026-07-16T19:40:11,card
pay_1cee8250bef54d,u_92a2abf8d1,card_ef9b963974594b,83.75,referral_bonus_payout,2026-07-16T17:43:43,card
pay_c3929db964fd4f,u_d0f08cadf7,card_ef9b963974594b,95.57,referral_bonus_payout,2026-07-16T17:48:07,card
pay_ae4a89676f044a,u_801bc3be37,card_ef9b963974594b,93.16,referral_bonus_payout,2026-07-16T22:06:49,card
pay_01217c54e07f4a,u_840215035d,pranav71@okicici,188.76,referral_bonus_payout,2026-04-26T17:21:23,upi
pay_2c141e570e004b,u_98923a2f09,pranav71@okicici,221.65,referral_bonus_payout,2026-04-26T17:29:33,upi
pay_e880eea1968144,u_dad0652c06,card_596386e6ea144c,118.01,referral_bonus_payout,2026-04-26T18:09:52,card
pay_f56f676884074b,u_c6ef3168fc,card_596386e6ea144c,238.38,referral_bonus_payout,2026-04-26T17:53:54,card
pay_83ab58c15a7e42,u_fd658ba215,card_596386e6ea144c,456.25,referral_bonus_payout,2026-04-26T18:28:34,card
pay_95f073ab97464b,u_36954e00c5,card_596386e6ea144c,492.97,referral_bonus_payout,2026-04-26T18:56:53,card
pay_3972d600123f4d,u_4d71e71cea,card_596386e6ea144c,377.2,referral_bonus_payout,2026-04-26T18:06:49,card
pay_965eb15990394d,u_fb9904de5d,pranav71@okicici,330.38,referral_bonus_payout,2026-04-26T17:34:54,upi
pay_2f179c16f0ba46,u_8ffbcf592e,pranav71@okicici,95.45,referral_bonus_payout,2026-04-26T17:01:48,upi
pay_8d2f414ffaae47,u_088834f842,bhavani36@paytm,185.22,referral_bonus_payout,2026-06-04T12:00:41,upi
pay_118f752c8b0946,u_f7e9e98e2f,card_e3b38a05fd8a44,420.79,referral_bonus_payout,2026-06-05T09:16:16,card
pay_aadf16f8075a45,u_4f7c8e18ae,gaurika97@okhdfcbank,231.52,referral_bonus_payout,2026-06-05T06:51:18,upi
pay_8bd959293c0b47,u_6259087159,card_c4060055db5944,420.58,referral_bonus_payout,2026-06-04T13:13:07,card
pay_7335906d2cf34c,u_53c11f43a8,chawlacharles@ybl,250.75,referral_bonus_payout,2026-06-05T13:23:43,upi
pay_528bbc0a0dbe4e,u_da5014876d,card_fe7493630aaa4f,434.22,referral_bonus_payout,2026-06-04T14:53:08,card
pay_ed665f0e5e5446,u_989a7cd946,card_fe7493630aaa4f,439.08,referral_bonus_payout,2026-06-05T12:27:07,card
pay_0448c120a0174f,u_e165ff160b,card_fe7493630aaa4f,256.55,referral_bonus_payout,2026-06-05T14:23:41,card
pay_0ebfdaed12d74b,u_3ee775debf,faraj12@okhdfcbank,356.34,referral_bonus_payout,2026-06-25T12:55:28,upi
pay_38627e5cdb324a,u_790a7fae2f,card_821ade9bbda94d,497.64,referral_bonus_payout,2026-06-25T14:46:36,card
pay_cd57258993bd47,u_4b1edcb9bb,faraj12@okhdfcbank,430.44,referral_bonus_payout,2026-06-25T13:47:27,upi
pay_48fbe60dae3943,u_614037c164,faraj12@okhdfcbank,301.56,referral_bonus_payout,2026-06-25T13:54:44,upi
pay_d0d591b84c304c,u_288683b700,faraj12@okhdfcbank,449.08,referral_bonus_payout,2026-06-25T14:09:58,upi
pay_5eeb59915d664d,u_97d82e95fd,card_129f45d5e29a42,270.31,referral_bonus_payout,2026-04-10T17:09:33,card
pay_d3357c41290e49,u_b25357f7e8,card_c6e832aad67c48,66.98,referral_bonus_payout,2026-04-11T07:27:36,card
pay_b8e3fd93681540,u_4842034494,advik45@okicici,380.12,referral_bonus_payout,2026-04-11T04:11:26,upi
pay_a54836809a5f4d,u_0b5fd6485c,tdivan@paytm,125.16,referral_bonus_payout,2026-04-10T21:28:12,upi
pay_7931c3fc253444,u_b95ee186f6,advik45@okicici,204.23,referral_bonus_payout,2026-04-11T18:20:31,upi
pay_65f0d2cd0a994b,u_e9c2d96913,card_129f45d5e29a42,59.86,referral_bonus_payout,2026-04-11T01:30:32,card
pay_2c2c0bea1c9f49,u_e5bf9c50d2,advik45@okicici,290.63,referral_bonus_payout,2026-04-11T22:02:58,upi
pay_3d090016dec641,u_0ae9065e84,gchahal@okicici,221.11,referral_bonus_payout,2026-04-10T20:03:43,upi
pay_b3cdcc02337d49,u_a5bccd36b9,card_a7c28d0679e946,348.12,referral_bonus_payout,2026-04-10T23:30:27,card
pay_8237ba12bc4341,u_7a512563ba,gchahal@okicici,273.98,referral_bonus_payout,2026-04-11T10:46:07,upi
pay_97fc043e848345,u_7951e85158,card_c6e832aad67c48,51.23,referral_bonus_payout,2026-04-10T18:39:37,card
pay_cb3c4cacc29b4f,u_41ab8bde10,jkara@okicici,132.29,referral_bonus_payout,2026-07-21T08:55:39,upi
pay_514ffe6002aa45,u_bc8cee49e4,jkara@okicici,341.98,referral_bonus_payout,2026-07-22T12:46:52,upi
pay_9f748f394cc34c,u_f7b4041f04,jkara@okicici,355.28,referral_bonus_payout,2026-07-21T15:57:46,upi
pay_90fa995d54d643,u_e9ba2eb448,jkara@okicici,248.31,referral_bonus_payout,2026-07-21T17:53:29,upi
pay_3cf86811b5784d,u_e5e99f5a84,jkara@okicici,351.43,referral_bonus_payout,2026-07-22T23:58:36,upi
pay_365019eb820546,u_572f4826b1,card_e19cb8638bf74e,491.3,referral_bonus_payout,2026-06-05T19:03:26,card
pay_b79518adb9374b,u_d1d28d0214,card_e19cb8638bf74e,483.43,referral_bonus_payout,2026-06-07T12:01:34,card
pay_5efbcc747b364f,u_aee4575288,card_b04fc6997e1242,372.5,referral_bonus_payout,2026-06-07T04:04:59,card
pay_152691c019244d,u_668d4d7699,card_b04fc6997e1242,181.39,referral_bonus_payout,2026-06-06T20:42:50,card
pay_4801b325663d43,u_ab62e60a6d,card_e19cb8638bf74e,468.6,referral_bonus_payout,2026-06-06T03:10:45,card
pay_1b1f2bf11f154c,u_2739d91c58,card_af3376cc994040,334.96,referral_bonus_payout,2026-06-06T20:33:53,card
pay_35b29c01ec984b,u_a804ef08a7,card_e19cb8638bf74e,71.86,referral_bonus_payout,2026-06-07T08:04:18,card
pay_caf9085c01ad41,u_5a2846e579,card_e19cb8638bf74e,345.88,referral_bonus_payout,2026-06-07T13:56:10,card
pay_5be29ee2c69648,u_0d8a4c552c,card_af3376cc994040,486.72,referral_bonus_payout,2026-06-07T02:06:36,card
pay_ef5476b1e4f240,u_6966990424,card_b04fc6997e1242,334.66,referral_bonus_payout,2026-06-07T11:36:50,card
pay_8248081359e345,u_7f921ac868,card_b04fc6997e1242,195.07,referral_bonus_payout,2026-06-06T05:40:05,card
pay_4282f529f5a147,u_f5aebce744,sachideshpande@paytm,279.92,referral_bonus_payout,2026-07-04T15:54:42,upi
pay_3d2b68e551fe4a,u_0701b38ee2,card_88bedd116eda43,74.21,referral_bonus_payout,2026-07-05T20:57:51,card
pay_cda54e4ef1dc4f,u_6297a6274d,sachideshpande@paytm,483.93,referral_bonus_payout,2026-07-05T18:57:23,upi
pay_6c90c2c1b2964b,u_54830ef814,sachideshpande@paytm,300.47,referral_bonus_payout,2026-07-06T05:45:43,upi
pay_70bef1ac0ff445,u_3f72332144,sachideshpande@paytm,467.88,referral_bonus_payout,2026-07-04T17:33:21,upi
pay_70e35c6f642543,u_bbd09353f4,card_88bedd116eda43,307.7,referral_bonus_payout,2026-07-06T13:18:20,card
pay_9e993d831c0d49,u_773c34d124,sachideshpande@paytm,121.72,referral_bonus_payout,2026-07-06T06:41:11,upi
pay_4dfb2cf8a5e740,u_8af7f7bab3,card_88bedd116eda43,420.66,referral_bonus_payout,2026-07-05T07:48:06,card
pay_314f6b09d86144,u_a917673c00,sachideshpande@paytm,293.11,referral_bonus_payout,2026-07-05T15:57:53,upi
pay_8e79b8972c994b,u_9a7af24ec1,card_88bedd116eda43,183.4,referral_bonus_payout,2026-07-06T05:27:45,card
pay_5918feb72f694a,u_7583437b16,sachideshpande@paytm,144.85,referral_bonus_payout,2026-07-05T04:55:03,upi
pay_dfa4ded48e3344,u_7bc756d302,sachideshpande@paytm,372.59,referral_bonus_payout,2026-07-06T15:15:34,upi
pay_cc583868a81748,u_6d7139ca2e,sachideshpande@paytm,233.43,referral_bonus_payout,2026-07-05T10:09:18,upi
pay_b8a14b6781b94c,u_1a012bc1c2,sachideshpande@paytm,313.52,referral_bonus_payout,2026-07-06T15:27:07,upi
pay_b8599cfbf6974b,u_a2ec805106,card_2d57b07bb34941,52.26,referral_bonus_payout,2026-06-16T18:59:45,card
pay_f9dcc3bcb76140,u_5a5593a226,card_2d57b07bb34941,340.67,referral_bonus_payout,2026-06-16T20:40:57,card
pay_ed08ceb37a5a43,u_0df44e5752,card_2d57b07bb34941,409.85,referral_bonus_payout,2026-06-16T22:48:12,card
pay_f59a935989ef40,u_a824e200cb,card_2d57b07bb34941,138.84,referral_bonus_payout,2026-06-16T21:40:42,card
pay_1b08875b27414f,u_a9c9792374,umishra@ybl,455.05,referral_bonus_payout,2026-06-16T20:42:45,upi
pay_9bbb7552ad1544,u_dd649212b7,umishra@ybl,481.4,referral_bonus_payout,2026-06-16T22:17:48,upi
pay_9a41064ae80045,u_f8fc8e1ae7,umishra@ybl,379.84,referral_bonus_payout,2026-06-16T22:43:13,upi
pay_28084ca1436c4c,u_38f504ccc4,card_2d57b07bb34941,436.42,referral_bonus_payout,2026-06-16T21:35:43,card
pay_e74f2996774b44,u_35c0d4a01c,card_2d57b07bb34941,334.23,referral_bonus_payout,2026-06-16T22:07:51,card
pay_c229ad70b87b48,u_1e78f6b5aa,card_2d57b07bb34941,150.49,referral_bonus_payout,2026-06-16T19:58:45,card
pay_01098e2d34f545,u_48ad43dbeb,umishra@ybl,348.21,referral_bonus_payout,2026-06-16T21:27:35,upi
pay_a2dc17ad7e1041,u_f6c2c78782,card_2d57b07bb34941,476.92,referral_bonus_payout,2026-06-16T22:11:08,card
pay_78fadecd3b2746,u_2dfa98a52a,umishra@ybl,168.96,referral_bonus_payout,2026-06-16T21:33:43,upi
pay_b6b3dfeca86d4c,u_0056e1e75f,umishra@ybl,67.96,referral_bonus_payout,2026-06-16T21:40:23,upi
pay_92bc4271f10845,u_635fa070be,dinpavani@ybl,124.52,referral_bonus_payout,2026-06-02T15:15:45,upi
pay_c188c0b0073d4f,u_d5469f7f17,dinpavani@ybl,417.63,referral_bonus_payout,2026-06-02T15:43:46,upi
pay_8020c3f4407344,u_10c7412644,jalsasha@okicici,341.27,referral_bonus_payout,2026-06-02T17:16:14,upi
pay_652fc38b4b5941,u_348c790677,jalsasha@okicici,116.09,referral_bonus_payout,2026-06-02T18:16:21,upi
pay_31bba77fbacb4e,u_ab8ba9b747,jalsasha@okicici,322.94,referral_bonus_payout,2026-06-02T18:00:24,upi
pay_7834daee66314b,u_28d83378e0,dinpavani@ybl,358.52,referral_bonus_payout,2026-06-02T16:56:55,upi
pay_f0de7c9e8f2e4e,u_21f1f86f8b,dinpavani@ybl,322.48,referral_bonus_payout,2026-06-02T16:34:23,upi
pay_7de894c74af04b,u_e7f5a4b456,dinpavani@ybl,455.89,referral_bonus_payout,2026-06-02T16:25:24,upi
pay_9ef8a5f9a0794f,u_d44fdbb312,dinpavani@ybl,363.94,referral_bonus_payout,2026-06-02T19:15:02,upi
pay_4108103523d74f,u_ce01419cb9,jalsasha@okicici,394.64,referral_bonus_payout,2026-06-02T17:58:04,upi
pay_9f3b89d804324b,u_b48f577974,jalsasha@okicici,218.76,referral_bonus_payout,2026-06-02T16:32:21,upi
pay_3b705f5f639d42,u_9969800ea0,dinpavani@ybl,164.13,referral_bonus_payout,2026-06-02T17:02:40,upi
pay_1b22e4ed53e742,u_ed4bf77269,dinpavani@ybl,300.9,referral_bonus_payout,2026-06-02T18:55:36,upi
pay_3562be5300994f,u_1aa3b30f7a,dinpavani@ybl,434.75,referral_bonus_payout,2026-06-02T17:27:02,upi
pay_ff501ec178d64a,u_43f32b22c9,card_9dc10da62f174f,75.86,referral_bonus_payout,2026-05-17T19:10:25,card
pay_9a4b3c1fb5fe49,u_58212764d8,rchoudhry@okhdfcbank,279.75,referral_bonus_payout,2026-05-18T03:05:03,upi
pay_096da0cd631a42,u_f794e876f9,card_7b712eaedffd43,140.14,referral_bonus_payout,2026-05-18T09:52:59,card
pay_aacecd7ad6bc42,u_bf9669e3b9,card_9dc10da62f174f,206.64,referral_bonus_payout,2026-05-18T16:23:01,card
pay_f5b9adee439e45,u_1b0ce6cb81,card_7b712eaedffd43,301.38,referral_bonus_payout,2026-05-17T20:32:34,card
pay_5764429dd51349,u_6abac31795,jonathanupadhyay@paytm,365.37,referral_bonus_payout,2026-05-01T08:16:42,upi
pay_b88ee66d76ad4e,u_15c8db51eb,card_1830e817cb6540,148.35,referral_bonus_payout,2026-05-01T11:59:28,card
pay_cc791e5dee7c4e,u_ae2456a004,jonathanupadhyay@paytm,442.73,referral_bonus_payout,2026-05-01T09:40:33,upi
pay_41b0a1b0bb8d4a,u_634dd5a4ec,jonathanupadhyay@paytm,354.12,referral_bonus_payout,2026-05-01T11:43:08,upi
pay_071095e9266d48,u_2ddffaf49c,card_1830e817cb6540,387.58,referral_bonus_payout,2026-05-01T10:49:44,card
pay_cd5a894af9d340,u_88b0066f42,card_1830e817cb6540,399.16,referral_bonus_payout,2026-05-01T12:12:55,card
pay_6ca3049aba654e,u_66c95b6fc7,card_1830e817cb6540,166.87,referral_bonus_payout,2026-05-01T11:52:55,card
pay_f77b6809e49149,u_9f222b93c2,card_1830e817cb6540,238.59,referral_bonus_payout,2026-05-01T11:30:04,card
pay_e1e60d231d5c42,u_388de224aa,jonathanupadhyay@paytm,411.84,referral_bonus_payout,2026-05-01T09:28:56,upi
pay_0e99b3827a0d4a,u_35867158da,jonathanupadhyay@paytm,274.82,referral_bonus_payout,2026-05-01T09:47:21,upi
pay_854e7745332440,u_0de5864a82,card_1830e817cb6540,123.5,referral_bonus_payout,2026-05-01T11:29:33,card
pay_5c265233589a45,u_2d6bb20691,card_db2d5b94fd8b44,450.33,referral_bonus_payout,2026-07-09T18:39:21,card
pay_9a217f2a85f541,u_e3fd55a104,card_db2d5b94fd8b44,325.54,referral_bonus_payout,2026-07-09T18:08:54,card
pay_4ec4ded20b9b41,u_7042598a2c,card_db2d5b94fd8b44,181.11,referral_bonus_payout,2026-07-09T18:37:35,card
pay_02178b01d91d46,u_7c2d32996e,card_db2d5b94fd8b44,132.75,referral_bonus_payout,2026-07-09T20:44:50,card
pay_bd76b39e845845,u_cf5a62138d,okari@ybl,93.0,referral_bonus_payout,2026-07-09T19:35:03,upi
pay_07ee2d274c6d4f,u_45cb57c513,okari@ybl,469.22,referral_bonus_payout,2026-07-09T18:18:04,upi
pay_9532929e14834d,u_e1f45e7a9b,okari@ybl,348.6,referral_bonus_payout,2026-07-09T20:29:21,upi
pay_681edf9cc2fe43,u_ca6821ac39,okari@ybl,255.44,referral_bonus_payout,2026-07-09T19:54:44,upi
pay_212fb51b87444f,u_98aa929fb2,card_db2d5b94fd8b44,412.12,referral_bonus_payout,2026-07-09T20:46:59,card
pay_ce8df327019646,u_1916314512,card_8022ff71c2c34c,123.47,referral_bonus_payout,2026-05-19T23:23:41,card
pay_bf45c44517934d,u_7e95508830,card_8022ff71c2c34c,409.98,referral_bonus_payout,2026-05-19T23:35:29,card
pay_3705ea32cf564a,u_99b42b95dd,card_8022ff71c2c34c,132.08,referral_bonus_payout,2026-05-20T00:48:33,card
pay_4f04ab69fd1944,u_6195e6652e,card_8022ff71c2c34c,486.37,referral_bonus_payout,2026-05-20T00:33:51,card
pay_a14892b9eda345,u_57554d9659,card_f528df5af8cc42,429.6,referral_bonus_payout,2026-07-14T08:58:05,card
pay_be0c4296123e4e,u_d9257a9acc,card_f528df5af8cc42,104.88,referral_bonus_payout,2026-07-14T09:06:28,card
pay_bb83985de55645,u_76f866589d,card_f528df5af8cc42,396.95,referral_bonus_payout,2026-07-14T09:14:57,card
pay_cd29be14d02744,u_6645925b44,card_f528df5af8cc42,377.71,referral_bonus_payout,2026-07-14T09:25:38,card
pay_00bbd8de939246,u_802d93ae09,card_f528df5af8cc42,148.0,referral_bonus_payout,2026-07-14T08:59:28,card
pay_f5a9808812e047,u_6a33c08c1c,card_f528df5af8cc42,159.39,referral_bonus_payout,2026-07-14T08:18:06,card
pay_8e84dc2d8a8e41,u_c568b75a8a,card_f528df5af8cc42,358.68,referral_bonus_payout,2026-07-14T09:43:26,card
pay_a7b69e9849f346,u_aa645ddb96,card_f528df5af8cc42,406.16,referral_bonus_payout,2026-07-14T09:13:10,card
pay_a04b737c260741,u_4d85b03eea,card_f528df5af8cc42,211.18,referral_bonus_payout,2026-07-14T09:23:47,card
pay_83e4433cb6ad4f,u_56bca3204b,card_f528df5af8cc42,133.98,referral_bonus_payout,2026-07-14T09:02:57,card
pay_5fb6c379d3c744,u_b0e6c87314,card_f528df5af8cc42,252.22,referral_bonus_payout,2026-07-14T09:59:57,card
pay_9f407bf597ed40,u_6acba889ee,card_cb1fe2df60a04f,98.17,referral_bonus_payout,2026-03-26T06:10:30,card
pay_9fb5e462fe2547,u_589a174461,card_cb1fe2df60a04f,322.68,referral_bonus_payout,2026-03-27T09:32:18,card
pay_d5a17745666c4f,u_35dcdc2acb,yuvraj57@okhdfcbank,77.32,referral_bonus_payout,2026-03-28T05:07:30,upi
pay_0e923c9e76004a,u_044ffa6665,yuvraj57@okhdfcbank,147.16,referral_bonus_payout,2026-03-27T19:48:49,upi
pay_27405ab707074f,u_e04d61d72b,card_cb1fe2df60a04f,161.94,referral_bonus_payout,2026-03-27T20:42:21,card
pay_b0fe104961c349,u_f3a4fffaaa,avarma@okicici,349.36,referral_bonus_payout,2026-03-27T11:53:28,upi
pay_3e45a0463c4d46,u_6948abc4c9,ekiyabhagat@ybl,59.77,referral_bonus_payout,2026-04-28T08:50:27,upi
pay_cd11a36830db45,u_8aea75c4df,tanvi29@paytm,66.98,referral_bonus_payout,2026-04-29T03:03:20,upi
pay_d44b5e7d371047,u_b9971bad5e,meerachatterjee@ybl,185.14,referral_bonus_payout,2026-04-29T16:30:51,upi
pay_9916c1fc2cef45,u_5adcf8dc2a,ekiyabhagat@ybl,127.81,referral_bonus_payout,2026-04-29T10:34:28,upi
pay_057006f62f9147,u_8db3d5cbd6,ekiyabhagat@ybl,245.44,referral_bonus_payout,2026-04-29T13:27:39,upi
pay_3098e993248d45,u_7fa346b2f9,tanvi29@paytm,222.12,referral_bonus_payout,2026-04-29T15:40:09,upi
pay_6055c1b7f82748,u_54a9f3ff56,meerachatterjee@ybl,498.82,referral_bonus_payout,2026-04-29T09:54:44,upi
pay_83bc8e12e6e647,u_b4f21c500b,meerachatterjee@ybl,385.39,referral_bonus_payout,2026-04-28T13:54:47,upi
pay_4af647fb3a374a,u_d79a3c4dc9,meerachatterjee@ybl,266.42,referral_bonus_payout,2026-04-29T03:07:41,upi
pay_6df554462b0b41,u_74efbe7743,meerachatterjee@ybl,169.82,referral_bonus_payout,2026-04-29T07:19:06,upi
pay_d46e93f79a4047,u_6cf28c41a0,ekiyabhagat@ybl,206.74,referral_bonus_payout,2026-04-28T10:59:10,upi
pay_26efe1381e2547,u_ce10a1b7e4,ekiyabhagat@ybl,495.57,referral_bonus_payout,2026-04-29T12:28:50,upi
pay_4235349210b349,u_22fd78c531,meerachatterjee@ybl,159.37,referral_bonus_payout,2026-04-28T14:18:13,upi
pay_c7f87b2c86e14c,u_70714b3463,meerachatterjee@ybl,145.34,referral_bonus_payout,2026-04-29T02:14:46,upi
pay_6c0a818efa0542,u_8363611ae1,sharmafalguni@okicici,154.03,referral_bonus_payout,2026-03-21T23:01:37,upi
pay_9f6173eca9d248,u_c3f3197114,sharmafalguni@okicici,275.29,referral_bonus_payout,2026-03-21T23:34:41,upi
pay_3cf45e8aa11d48,u_efb90709aa,sharmafalguni@okicici,227.03,referral_bonus_payout,2026-03-21T23:40:02,upi
pay_8cd0952c6b144e,u_dd47513074,sharmafalguni@okicici,490.36,referral_bonus_payout,2026-03-21T23:41:08,upi
pay_37ab783f491648,u_1121a9df8a,sharmafalguni@okicici,345.62,referral_bonus_payout,2026-03-22T00:53:52,upi
pay_22d95ccde2964a,u_84e9899209,sharmafalguni@okicici,190.57,referral_bonus_payout,2026-03-21T23:36:40,upi
pay_acf4ce4043024d,u_229b7a82b5,sharmafalguni@okicici,189.05,referral_bonus_payout,2026-03-21T23:37:50,upi
pay_fb628190f66742,u_b56fb8d386,sharmafalguni@okicici,427.79,referral_bonus_payout,2026-03-22T00:12:57,upi
pay_144f2b266e7049,u_fc293e6e3d,sharmafalguni@okicici,419.76,referral_bonus_payout,2026-03-22T00:05:08,upi
pay_f0bee06ae30e42,u_2de243c5aa,sharmafalguni@okicici,493.68,referral_bonus_payout,2026-03-22T00:33:16,upi
pay_dc3b33f090364c,u_672a3b93a6,sharmafalguni@okicici,211.67,referral_bonus_payout,2026-03-22T00:38:08,upi
pay_1986390c7bec48,u_fbfe4fadc6,sharmafalguni@okicici,224.36,referral_bonus_payout,2026-03-22T00:21:37,upi
pay_ae1e31ae1d3740,u_2862cec253,sharmafalguni@okicici,150.15,referral_bonus_payout,2026-03-21T23:35:01,upi
