user_id,name,phone,email,signup_ts,signup_ip,device_id,referred_by,cluster_id,cluster_type,kyc_address_hash,payment_instrument_id,bonus_amount_claimed,num_txn_post_signup,total_txn_value_post_signup,active_days_post_signup
u_929a09a539,Tara Chander,5691178188,ynarasimhan@hotmail.com,2026-05-02T23:59:15.111334,16.134.106.38,dev_722a5f957c89,u_14af56e3c1,fam_302,FAMILY_FRIEND,addr_8176709269,card_8b99aae59cd54b,364.92,5,7056.84,18
u_a36ed16dee,Guneet Koshy,7376710529,asura@yahoo.com,2026-06-25T02:24:06,62.97.178.249,dev_05cb59350859,u_532e0bdc82,ring_133,FRAUD_RING,addr_9273008575,mshah@ybl,497.39,0,0,0
u_811b67f9b1,Ranveer Ranganathan,9884959126,dixitaadi@gmail.com,2026-04-24T09:04:20.085183,42.144.81.100,dev_c5f0e09fb8bf,u_4abaf439f4,fam_68,FAMILY_FRIEND,addr_7521212932,card_2f6862d3322a48,457.44,34,52662.98,105
u_ef32619bf5,Rudra Brahmbhatt,3735010380,rastogigirish@hotmail.com,2026-07-23T10:26:50,5.44.176.209,dev_76e80f236755,,,ORGANIC_SINGLE,addr_6823432384,warinder99@paytm,82.73,9,15053.14,64
u_1826bfd3fa,Lipika Kota,2493835090,yachanagarde@gmail.com,2026-06-14T16:04:13,90.118.203.226,dev_2c86879b7348,,,ORGANIC_SINGLE,addr_4459673438,card_6a273108f7424e,214.52,14,20598.42,91
u_fcb3484d3e,Zayyan Sandal,4245607540,parikhbalhaar@hotmail.com,2026-04-08T17:05:47,113.43.61.37,dev_c289bd0e24bf,u_d80b2296da,ring_63,FRAUD_RING,addr_6692176007,rajeshrichana@okicici,191.55,0,0,0
u_a549ec2082,Gaurav Hari,7824556964,rayaan09@hotmail.com,2026-06-28T22:19:58,20.142.129.34,dev_d636fc4816be,u_f3b6eafe91,ring_55,FRAUD_RING,addr_5463026894,kothariindrajit@ybl,288.7,0,0,0
u_ae37598baa,Lajita Sunder,8780917498,npatil@yahoo.com,2026-06-08T21:37:36,170.255.75.183,dev_d63a5fb55fe0,,,ORGANIC_SINGLE,addr_421155713,card_ef55a934148e47,413.07,0,0,0
u_7c34c374bb,Tristan Sandal,7540364882,pandeysiya@yahoo.com,2026-03-30T05:23:48,199.211.77.224,dev_5b1e5d433e45,u_b1657d216c,ring_115,FRAUD_RING,addr_17960109,card_c992820fc28344,225.48,1,1001.03,10
u_5bb2150e95,Yashawini Gour,8461056755,upkaarpradhan@gmail.com,2026-03-19T17:36:30,202.14.175.50,dev_df4f707728d8,,,ORGANIC_SINGLE,addr_8462087671,card_32e599320cc74c,491.28,25,38182.92,98
u_f15d863029,Yash Divan,3288126151,indrajitdutta@gmail.com,2026-06-16T03:14:03,33.25.235.4,dev_90339d54956a,,,ORGANIC_SINGLE,addr_284494803,narangyashvi@paytm,71.69,0,0,0
u_098211447d,Chaaya Prabhu,2822512073,netra54@hotmail.com,2026-06-22T05:50:45,159.230.127.95,dev_13199103e229,u_c73834bb91,ring_66,FRAUD_RING,addr_3602659578,sakshammitter@okicici,468.65,1,986.09,0
u_44afba00a7,Wahab Naidu,0624580975,ekarajmajumdar@gmail.com,2026-05-16T16:16:32,158.46.224.210,dev_c7915035c11e,,,ORGANIC_SINGLE,addr_1581407721,pmane@ybl,237.33,17,22548.61,62
u_bef532898f,Fariq Kaur,1593675359,rajeshri45@yahoo.com,2026-03-10T05:01:58,71.184.5.227,dev_dca3e5557773,,,ORGANIC_SINGLE,addr_200741587,guneetsuresh@paytm,382.24,29,43793.66,70
u_8211cec98a,Chatresh Kakar,6465184788,hsibal@hotmail.com,2026-03-09T21:20:23.157994,27.240.80.191,dev_75a0f9bd2ea0,u_4e1283393a,fam_179,FAMILY_FRIEND,addr_8706400651,sunderrudra@okicici,248.22,29,40350.6,20
u_388de224aa,Zilmil Pandey,8956776657,anjali60@gmail.com,2026-05-01T09:02:56,124.59.132.18,dev_7837cef8d05b,u_6abac31795,ring_43,FRAUD_RING,addr_8431351313,jonathanupadhyay@paytm,411.84,0,0,1
u_b36ecf7a54,Laban Swaminathan,0688116403,sathvik98@hotmail.com,2026-05-17T09:32:52,142.127.6.10,dev_7f1f1770fe18,u_5de5cd70ef,ring_106,FRAUD_RING,addr_6271618323,card_dee6a8b3f2b747,240.88,0,0,1
u_87632b4ec1,Siddharth Bhagat,3535324449,harinisingh@hotmail.com,2026-05-07T18:48:45,30.130.12.51,dev_9a00b58c42a5,,,ORGANIC_SINGLE,addr_5852956930,thomas48@ybl,310.35,9,13102.0,130
u_a7bc16559b,Dakshesh Rattan,8987429584,thakerjagrati@yahoo.com,2026-04-13T20:09:58,16.103.12.187,dev_d6cf7e6b0c99,,,ORGANIC_SINGLE,addr_7563548839,card_3ab2524541854c,222.34,6,6216.68,8
u_0c559f608b,Dominic Mane,9124152121,simonsha@gmail.com,2026-04-05T09:39:47.634183,84.150.183.231,dev_814f4b73312d,u_d4ce561bc7,fam_287,FAMILY_FRIEND,addr_4260878156,card_c31abdda009647,146.79,2,5055.0,0
u_ce30ba8b25,Oliver Nigam,1012457181,christopher61@hotmail.com,2026-05-19T18:17:17.493476,70.222.19.191,dev_df25c6137dde,u_c28f8e6880,fam_5,FAMILY_FRIEND,addr_5144490341,card_d8106999bb0c42,372.99,20,29957.69,96
u_4993d74c4a,Anvi Mander,2296488830,janirobert@yahoo.com,2026-04-21T23:08:56,5.225.139.209,dev_1d440795a08b,,,ORGANIC_SINGLE,addr_8766626035,card_c4e3b49cfb984b,90.08,38,69077.48,149
u_d16a36682b,Noah Bala,3354011272,lopaapte@gmail.com,2026-03-20T13:12:23,141.225.69.57,dev_8da1df7a8075,u_09fae5b28d,ring_142,FRAUD_RING,addr_1622012802,card_3498c94be65849,276.67,0,0,0
u_d39c393615,Sarthak Vala,8575975276,bhavaniray@yahoo.com,2026-07-12T10:32:36,118.79.140.236,dev_c1a8b23431e4,,,ORGANIC_SINGLE,addr_7524676382,maharajodika@ybl,115.41,2,3033.51,1
u_72d1dc86eb,Manya Manda,5615998037,manan30@hotmail.com,2026-07-15T11:58:05,190.185.84.134,dev_7fa2d931ba8a,,,ORGANIC_SINGLE,addr_4003637648,ojas33@okicici,177.4,18,25945.77,74
u_67be7714aa,Charles Doctor,8240152173,bediekansh@hotmail.com,2026-07-14T15:52:20.016417,166.223.250.25,dev_13a9006a1c42,u_64d0200a7a,fam_339,FAMILY_FRIEND,addr_4045183939,card_82a0b4b8b1404a,219.13,39,61748.89,53
u_ebecc32259,Vivaan Bhardwaj,6502860118,sairege@hotmail.com,2026-03-19T03:13:14,89.11.133.55,dev_530ff7918a2e,,fam_283,FAMILY_FRIEND,addr_3790562053,zashil90@okhdfcbank,237.15,5,7533.12,3
u_33bca4f061,Jack Dyal,4704855023,kotharishivani@hotmail.com,2026-07-11T00:45:25.840489,167.219.119.34,dev_60446e16f745,u_bc0714b98d,fam_309,FAMILY_FRIEND,addr_4496814720,card_ff71f32948574b,290.33,5,7154.35,14
u_f8830bb479,Hemal Khare,8972691981,madanradha@yahoo.com,2026-03-04T04:46:54,109.88.41.193,dev_c1be39e56083,,,ORGANIC_SINGLE,addr_1404308809,card_afcf507d466a43,284.85,38,55902.18,96
u_28be46c755,Ekani Kant,5904754769,shroffikbal@gmail.com,2026-05-02T15:18:59,17.204.178.22,dev_a9b00ddaa8ba,,,ORGANIC_SINGLE,addr_6878390482,card_51b6120189dd4a,193.65,1,2531.68,2
u_9f8eec3c0f,Neel Banik,0769791159,kharechaitanya@gmail.com,2026-05-12T08:18:44,48.174.220.4,dev_97e23c30ce66,,,ORGANIC_SINGLE,addr_1515521493,ranbirsaha@paytm,51.23,6,8395.2,5
u_5e8a626bea,Ria Sastry,8840708016,yoshita76@gmail.com,2026-05-28T06:46:07,27.124.145.142,dev_68c2a2288e20,,,ORGANIC_SINGLE,addr_714071583,card_70658228446e4c,478.46,19,29806.9,142
u_fdb01f308e,Yochana Krishnan,1803530682,varsha53@gmail.com,2026-03-17T12:28:54,68.129.85.49,dev_4a05890b28e8,,,ORGANIC_SINGLE,addr_2506956561,kritikamore@okhdfcbank,411.33,31,43010.54,137
u_bbd09353f4,Kevin Chakraborty,4150274564,aishani85@yahoo.com,2026-07-06T12:37:20,139.16.183.209,dev_f4b7cc11ae6b,u_f5aebce744,ring_39,FRAUD_RING,addr_5777907264,card_88bedd116eda43,307.7,0,0,1
u_1c894ace95,Chatresh Goyal,6550522411,mitesh06@yahoo.com,2026-06-30T15:42:04,11.235.210.182,dev_d8d56ea1b726,,ring_124,FRAUD_RING,addr_9959229189,card_21a257f319144c,239.51,0,0,1
u_2ee91e6940,Hiral Bassi,7862684970,luke41@yahoo.com,2026-04-20T09:53:49,86.228.78.59,dev_e6bc400a4c84,,fam_97,FAMILY_FRIEND,addr_7152295320,card_5493fc2ed2d644,83.96,38,58606.36,107
u_33e2160b5c,Farhan Rajan,5857063199,charitadhaliwal@hotmail.com,2026-07-22T02:44:39,75.155.255.136,dev_ba30943dd540,,,ORGANIC_SINGLE,addr_9325352602,card_1bf1d12a760c4d,150.24,7,7402.95,78
u_64d850a3f7,Qushi Gara,6787586474,dadamaanas@hotmail.com,2026-05-25T19:20:19.677084,202.58.188.60,dev_1e65aa437f9d,u_14068d0f30,fam_159,FAMILY_FRIEND,addr_5026118356,card_976f4edc07944f,373.27,36,57496.29,86
u_9ac20a4e35,Riya Raju,2835198838,chamelikorpal@yahoo.com,2026-03-03T21:12:07,138.190.103.30,dev_c311c081067d,,,ORGANIC_SINGLE,addr_3545887096,oommennimrat@paytm,191.61,0,0,0
u_f693190050,Siya Rajagopalan,6174790455,lukemenon@hotmail.com,2026-05-24T04:57:30,190.13.68.136,dev_2979a99afe8b,,fam_169,FAMILY_FRIEND,addr_3379214596,aadhyasarkar@paytm,483.72,31,42907.21,23
u_187a6235cb,Bimala Nigam,7468198347,anthonybains@hotmail.com,2026-05-03T04:43:10,80.197.98.109,dev_450965752371,,,ORGANIC_SINGLE,addr_8229536487,card_2dc133c4f6224b,342.2,5,7692.95,17
u_ccbe5bffda,Laban Kale,1302715133,rachanabaral@gmail.com,2026-03-02T15:18:50,197.3.104.127,dev_9a1a584a9154,,,ORGANIC_SINGLE,addr_1713883531,mpuri@okicici,117.57,4,8072.96,127
u_c41eaa3227,Lipika Krishna,5516113395,lguha@gmail.com,2026-05-31T04:42:04.213408,53.181.193.193,dev_eacc4efa0b54,u_da266f4899,fam_53,FAMILY_FRIEND,addr_2912932682,card_bcf3d907e28742,428.69,5,4334.95,139
u_ea5e45d01c,Faraj Chhabra,2645696757,pandyavanya@gmail.com,2026-05-05T06:00:55.784624,93.46.204.89,dev_b0b3a610bc44,u_f6670bea4c,fam_314,FAMILY_FRIEND,addr_2893756434,george39@okicici,260.11,37,65739.88,120
u_2b81124a2e,Nimrat Ratti,8570340117,dchakraborty@gmail.com,2026-03-30T01:31:33.482936,51.127.42.86,dev_3ffe5dc2178b,u_6413d312ab,fam_85,FAMILY_FRIEND,addr_2109193464,card_f12ca424f9c045,420.9,12,20531.56,58
u_6bce01b329,Hiral Dave,5207262341,deolsarthak@hotmail.com,2026-04-02T22:17:09,93.149.82.12,dev_aae8787cd6a2,,,ORGANIC_SINGLE,addr_4149844964,card_302f60dd938b43,203.08,35,52703.97,148
u_9c09f94792,Ekaraj Mangat,6076823145,hsaran@gmail.com,2026-03-15T03:59:47,13.232.70.203,dev_63fc70f3c8e5,,,ORGANIC_SINGLE,addr_7492311471,buchvrinda@paytm,300.68,6,9059.02,25
u_bb1ccf9e6a,Faraj Dara,3921853703,surchanchal@gmail.com,2026-04-12T00:01:21,31.62.34.72,dev_cf01c7a1f502,,,ORGANIC_SINGLE,addr_4626273402,card_16273e45c4394c,356.69,2,2806.77,6
u_578debae1f,Rohan Sathe,9451548094,maharajvarenya@yahoo.com,2026-04-29T04:47:47,144.44.110.187,dev_321a0eddc9fd,u_a28a4f77a2,ring_61,FRAUD_RING,addr_4234952190,vdey@paytm,337.53,0,0,0
u_734db260f3,Falguni Agarwal,0088634673,agrawalaarush@hotmail.com,2026-04-23T03:11:25,114.184.99.2,dev_405666d08910,u_484a40d10f,ring_108,FRAUD_RING,addr_678392086,desaianamika@ybl,430.61,0,0,0
u_b93304fb48,Owen Gaba,9078732885,bkara@yahoo.com,2026-04-08T07:59:46,108.56.62.90,dev_0c880fe31132,,,ORGANIC_SINGLE,addr_9194129106,janyavora@okhdfcbank,270.84,25,33651.12,134
u_353ea4582d,Wyatt Krishna,4537818716,qushi06@yahoo.com,2026-04-02T23:32:36,154.169.51.219,dev_bb383a6e0b19,,,ORGANIC_SINGLE,addr_2002695750,card_4b284c9a575b48,261.56,4,6161.07,95
u_1c39801413,Kamya Hegde,3202640093,teerthsant@gmail.com,2026-03-16T00:09:53.844872,34.149.26.226,dev_9d2d9c35570c,u_e2207caa45,fam_18,FAMILY_FRIEND,addr_1138896164,aryan10@paytm,166.52,1,2339.75,0
u_4e5511265c,Alexander Chaudry,0393427186,xdora@yahoo.com,2026-07-27T15:00:49,128.120.207.133,dev_8937e67c4963,u_abac4074c1,ring_151,FRAUD_RING,addr_4451830578,bchhabra@paytm,294.79,0,0,0
u_90ef07a44b,Ikbal Barad,6888141015,raushaurya@gmail.com,2026-04-19T05:12:03,11.55.74.133,dev_27614a7c7bc6,,,ORGANIC_SINGLE,addr_4833611316,card_97faaa143de74f,267.11,2,4400.88,24
u_924cfc9583,Indali Menon,5110967451,pushtikarnik@yahoo.com,2026-04-19T07:11:37,81.143.208.203,dev_17061ef1d87f,,fam_29,FAMILY_FRIEND,addr_8572485298,card_6f9d069bc59f42,99.93,2,5327.86,20
u_8405999fde,Chakrika Balasubramanian,8001137080,evenkataraman@hotmail.com,2026-05-29T02:29:36,110.122.59.119,dev_af2a8478e3c6,,,ORGANIC_SINGLE,addr_4602660019,card_4fdeb56279e148,355.4,20,25959.7,36
u_4b97379c61,Yatin Mody,3898333378,qjayaraman@hotmail.com,2026-05-11T08:27:38,33.230.76.7,dev_3498c663a7b3,,fam_341,FAMILY_FRIEND,addr_7282436971,card_a9a81d4426f049,164.68,19,28090.92,46
u_7b2a96af46,Zayyan Toor,8005830715,vedantsaini@yahoo.com,2026-04-13T04:22:45,217.47.26.234,dev_3921e9c469f8,,,ORGANIC_SINGLE,addr_6929211036,omani@paytm,393.27,0,0,0
u_77b977e51a,Aachal Bora,7614896908,narayananom@gmail.com,2026-05-24T03:54:00,115.241.76.118,dev_19b428bea9e6,,,ORGANIC_SINGLE,addr_9332283343,card_b3f84e5f724c4b,128.91,20,29970.93,118
u_fa4e5cf8a2,Faris Choudhary,1504518410,laban67@hotmail.com,2026-05-11T23:05:34,99.142.145.53,dev_55a6e5d9ae61,,,ORGANIC_SINGLE,addr_2708695939,card_91867cbfdd6645,378.96,28,43690.51,116
u_9db78f5099,Lopa Khurana,7273234113,krishnahans@yahoo.com,2026-04-15T10:08:14,79.215.58.43,dev_2ff602cc57be,,,ORGANIC_SINGLE,addr_5197612074,card_7d690d3ab5c343,169.4,1,1883.46,24
u_93d1cce747,Anay Balasubramanian,1882073053,bshah@hotmail.com,2026-03-17T20:21:02,130.120.47.24,dev_38a0fd5338bb,,,ORGANIC_SINGLE,addr_5952410969,lila32@ybl,345.55,23,33460.27,70
u_60abe4e5f5,Umang Halder,4671331090,urmiswaminathan@hotmail.com,2026-03-15T22:52:47,121.11.245.219,dev_e03d1666bd84,,,ORGANIC_SINGLE,addr_8143435309,balhemang@okhdfcbank,402.65,4,6304.48,7
u_df1f9b4bb3,Wishi Kashyap,0344651241,zarnatella@yahoo.com,2026-05-15T13:27:19,50.12.122.126,dev_c5522d687562,u_99fb7e928e,ring_57,FRAUD_RING,addr_2958192562,kgole@okicici,72.48,0,0,1
u_54430be5d9,Isaac Nayar,0873363350,manderpavani@hotmail.com,2026-07-21T07:11:24,126.56.133.30,dev_7326b1033c60,,,ORGANIC_SINGLE,addr_1902937370,hredhaanpatil@paytm,166.05,2,1052.24,12
u_446877cf4d,Ganga Cherian,1211063301,onagi@hotmail.com,2026-04-29T14:55:32,134.78.60.96,dev_f401942a1650,u_5b848e64d0,ring_71,FRAUD_RING,addr_9332767744,card_2616e233ca7148,160.38,6,9717.71,29
u_bf0e5a0043,Falan Grover,0648422940,unnati20@gmail.com,2026-05-07T20:38:40,77.237.217.137,dev_b24d2d7d7d91,u_e9b2666c72,ring_22,FRAUD_RING,addr_2632945836,card_936af4fd5b074b,363.03,6,7249.05,9
u_a2a2a392c4,Aarav Jani,2375054322,kanne@yahoo.com,2026-07-08T01:43:32.508376,166.222.215.64,dev_38eebfab7d26,u_e09057561d,fam_326,FAMILY_FRIEND,addr_2615220858,card_50f5e38a9c2d44,350.02,5,4841.86,17
u_458788f767,Vinaya Ramaswamy,6878105404,lthaker@yahoo.com,2026-07-13T16:09:01,169.194.111.228,dev_c96d1d7b7995,,,ORGANIC_SINGLE,addr_1373261651,deyeshana@ybl,55.42,6,10769.96,30
u_001d472f62,Jason Ramanathan,8044287738,kritikaguha@hotmail.com,2026-07-14T03:38:37,168.83.70.114,dev_92746daa1007,u_e10074beef,ring_83,FRAUD_RING,addr_5404946355,sanevritti@paytm,92.55,0,0,0
u_46f6f5258f,Jairaj Balakrishnan,0861317127,yashodhara46@yahoo.com,2026-03-10T02:15:34,207.101.75.7,dev_67aad4a3e0a3,u_4f58b6dee4,ring_4,FRAUD_RING,addr_2159380794,card_c9934a93eec44c,384.64,4,5834.22,17
u_eadbca2bec,Udant Chada,6237855671,teerthbatra@gmail.com,2026-06-26T19:30:17,154.182.166.207,dev_3d14d26d3466,,,ORGANIC_SINGLE,addr_4355626908,parth34@ybl,405.07,37,61366.74,78
u_7e0293edae,Caleb Verma,3634091616,jatinkorpal@gmail.com,2026-04-10T17:18:32,74.24.254.150,dev_4f62bf91959f,,fam_320,FAMILY_FRIEND,addr_9936280136,card_94e06ecf32534e,480.79,9,10352.96,42
u_ee78eb88e3,Yashvi Joshi,4144424179,praneel16@yahoo.com,2026-06-09T14:55:01,175.106.215.176,dev_e61c52f4ee7a,,,ORGANIC_SINGLE,addr_9429573765,card_d4191d05a29e45,412.25,40,65322.45,56
u_8f5cb2ab65,Forum Subramanian,9974185630,sanyaprabhakar@gmail.com,2026-06-17T02:54:36,47.232.7.43,dev_7230ee886d10,u_fa52e63815,ring_103,FRAUD_RING,addr_3101774443,grajan@ybl,479.08,1,2837.91,29
u_352e3f1f7d,Ojasvi Shah,8687653269,tarawarjas@hotmail.com,2026-06-04T15:01:37,61.162.183.234,dev_9db420f46cfa,u_82957da902,ring_31,FRAUD_RING,addr_8942180238,card_2ece9ccb16ea4d,113.74,1,1602.57,30
u_dc7378fa79,Vinaya Saran,8709993542,isamra@hotmail.com,2026-05-23T07:14:31,205.29.116.249,dev_28d059675e56,,,ORGANIC_SINGLE,addr_3688666004,card_f45ccff832aa4f,484.79,37,50785.04,130
u_da7186ce16,Varsha Shetty,2914696851,nehasunder@gmail.com,2026-05-18T16:37:38,167.40.210.178,dev_46d0b9456fcc,,,ORGANIC_SINGLE,addr_8082478146,rushil69@paytm,351.7,17,26167.07,67
u_50c25a2bf9,Nisha Garg,1438823255,samarnagarajan@hotmail.com,2026-03-21T15:34:31,29.6.22.34,dev_383e2a002433,,ring_88,FRAUD_RING,addr_6125159618,pdara@okhdfcbank,141.04,0,0,0
u_3500c40a86,Ishita Kade,4485206850,dugarisaac@gmail.com,2026-04-04T05:06:44,82.147.56.89,dev_992c326f0e13,,,ORGANIC_SINGLE,addr_1590391309,card_eb8620d078874b,228.65,8,14643.98,47
u_4cd55ccd89,Gaurav Shenoy,8369555095,ekantikachopra@gmail.com,2026-03-20T01:02:52,14.182.14.37,dev_64718d194992,,,ORGANIC_SINGLE,addr_6310489297,card_97fedb8f30ab42,169.78,10,11761.96,107
u_19f5b8420f,Krishna Dhar,9967256222,anandgarima@gmail.com,2026-04-13T12:06:04,74.140.249.113,dev_04c3bae3da72,u_bb08972b92,ring_104,FRAUD_RING,addr_8910837774,card_657272a50be44d,476.55,0,0,0
u_79df8a4993,Chandani Kade,5458960193,yswaminathan@gmail.com,2026-06-28T19:18:16.096701,125.64.171.46,dev_8f790b5b312f,u_d7e02594dc,fam_346,FAMILY_FRIEND,addr_8130377119,card_4c24a6bb728e47,177.68,3,5508.02,14
u_dc8c0daee9,Aarna Krishnan,0088238469,ravelvanya@gmail.com,2026-07-27T15:11:45,200.75.7.94,dev_49799a906291,u_abac4074c1,ring_151,FRAUD_RING,addr_4451830578,bchhabra@paytm,435.66,0,0,0
u_a3b176b5a4,Chandani Warrior,4261422740,ishita12@gmail.com,2026-06-16T23:51:04.927400,124.103.231.30,dev_26409b806094,u_ffe2ddca72,fam_242,FAMILY_FRIEND,addr_6029032508,card_7fd82c0f2d1942,52.96,29,44277.43,125
u_d2f986de08,Vivaan Ramanathan,4299578111,rmahajan@hotmail.com,2026-05-13T09:03:25,56.254.29.43,dev_738973053f7f,,,ORGANIC_SINGLE,addr_8172026899,joshuakapadia@paytm,196.19,36,54597.28,44
u_60133f4cc8,Champak Lata,4794898301,ibawa@gmail.com,2026-05-06T05:45:29,65.56.232.24,dev_63035e9a0599,,fam_300,FAMILY_FRIEND,addr_2037336475,card_59dfca7881a94a,426.0,27,42861.48,126
u_6530642b82,Upasna Prabhu,7160845230,pavanidara@hotmail.com,2026-04-25T08:42:55,222.60.18.199,dev_abd5c7935120,,,ORGANIC_SINGLE,addr_3768394894,vwarrior@ybl,209.65,39,57709.89,122
u_79317b44e3,Banjeet Sehgal,9956052440,widisha71@gmail.com,2026-05-09T18:31:59,85.69.248.230,dev_f8d059cf0f77,,,ORGANIC_SINGLE,addr_7431222287,lucky40@okicici,99.52,0,0,0
u_67a6cb6677,Diya Gokhale,1774857528,haridalaja@hotmail.com,2026-06-14T09:34:03,203.116.178.18,dev_9f07ab281164,,,ORGANIC_SINGLE,addr_6241334476,card_68c7faf88ead48,316.92,20,29863.69,91
u_40005b6f5f,Gagan Kala,3501074880,dayamaibadami@hotmail.com,2026-05-12T21:51:00,102.184.80.71,dev_1cb6799b8856,,,ORGANIC_SINGLE,addr_7257169430,ngara@ybl,69.12,13,23775.79,21
u_67653b7cee,Rushil Dutta,5058353458,pallpahal@yahoo.com,2026-03-08T20:22:44,168.11.152.198,dev_c68a8ae2523c,u_f63ef8b2cd,ring_129,FRAUD_RING,addr_9984447083,card_7c778c9a24f145,265.88,6,6950.02,25
u_5929944e26,Anika Rao,6797879593,pranav09@yahoo.com,2026-05-20T00:33:46,156.26.152.227,dev_d238940b56f3,,,ORGANIC_SINGLE,addr_3469805985,card_f0280bb34a8546,272.64,24,40778.3,73
u_450cdb8c77,Upasna Palla,5131280151,muttishivansh@hotmail.com,2026-05-08T14:23:05,69.42.107.45,dev_5207689e4573,,,ORGANIC_SINGLE,addr_1916166068,card_bc2acad18b0a44,300.92,0,0,0
u_0ac3d86168,Aadi Hari,9432079045,ojas58@hotmail.com,2026-03-24T10:09:53,65.202.2.62,dev_b63d7bbdf44e,,,ORGANIC_SINGLE,addr_2090365441,card_f9612d26e9174f,96.22,16,21170.47,78
u_e4f053986e,Dhruv Wagle,5539164131,prashadadvika@yahoo.com,2026-07-07T01:05:16,218.40.56.212,dev_8b8f1ee46c92,,,ORGANIC_SINGLE,addr_8031254965,card_0309dcf6fa2e41,57.2,8,10830.13,100
u_2db031eb55,Harinakshi Som,9424039775,ekiyamemon@gmail.com,2026-04-01T10:28:07,104.132.191.240,dev_5f47afcf57c9,,,ORGANIC_SINGLE,addr_1066335768,card_160789cf4a5547,227.04,20,24167.82,102
u_92f64c302c,Advika Krishna,4423344025,garima10@hotmail.com,2026-06-20T15:27:15.005514,222.194.70.185,dev_a4adcda58531,u_5c0aed770d,fam_264,FAMILY_FRIEND,addr_816320203,card_9e3b908cbefe40,176.28,1,96.21,10
u_c43afca33e,Ekalinga Bhalla,5314964553,jkalla@yahoo.com,2026-05-23T22:12:21,64.190.115.209,dev_754190eb5606,,,ORGANIC_SINGLE,addr_3028997190,card_32027401e76b46,248.78,4,4005.17,10
u_d5245eb7a2,Eshana Kumar,4606649323,vnatt@hotmail.com,2026-04-15T14:45:52,33.155.16.43,dev_12032602e564,,fam_235,FAMILY_FRIEND,addr_3746649916,fbehl@ybl,131.72,6,9445.85,36
u_0fd1427aec,Sai Parekh,2204158175,nbhardwaj@gmail.com,2026-07-08T17:53:37,98.61.245.33,dev_187e18641c2e,,,ORGANIC_SINGLE,addr_6633406443,card_1c9665e8aae441,398.44,0,0,0
u_c0c6565bd0,Imaran Golla,7196706833,thomas91@gmail.com,2026-07-01T06:01:56,11.235.210.182,dev_9c36d6443f1f,u_1c894ace95,ring_124,FRAUD_RING,addr_9959229189,imitra@ybl,138.71,6,11228.99,13
u_0b4cb69573,Robert Rastogi,1574347975,omenon@gmail.com,2026-03-08T17:26:43,155.207.213.38,dev_55407d249943,,,ORGANIC_SINGLE,addr_6959676097,girindra82@okicici,65.08,4,4064.77,37
u_bb08972b92,Raksha Menon,8701872600,janiprisha@yahoo.com,2026-04-13T10:12:25,74.140.249.113,dev_04c3bae3da72,,ring_104,FRAUD_RING,addr_8910837774,card_49a4a23fbe5646,494.96,1,2015.98,2
u_64d7653806,Manan Dhaliwal,6208192057,damini22@gmail.com,2026-05-06T07:25:16,58.37.144.177,dev_20e8f3bbd311,,,ORGANIC_SINGLE,addr_3137233250,card_259ad3569c4d4c,396.05,0,0,0
u_0107fe0f48,Zarna Deshmukh,3504888992,baradtriveni@yahoo.com,2026-07-10T08:06:17,38.164.126.195,dev_acf6c2bd257b,u_8ac1bfdca6,ring_27,FRAUD_RING,addr_1373733059,card_84b65ed98f4847,217.33,2,2170.46,0
u_b46d8b5849,Devika Natarajan,8431295431,baljiwankhatri@yahoo.com,2026-03-02T04:12:03,158.154.214.25,dev_90a354d6c7a6,,,ORGANIC_SINGLE,addr_224874322,nloyal@ybl,234.46,35,51791.78,29
u_e8ccf342fc,Jeet Rattan,6754939343,rbahl@yahoo.com,2026-04-06T17:23:26,129.208.4.3,dev_977012d7fa4d,u_b11a07fe1a,ring_146,FRAUD_RING,addr_347123174,nidra43@ybl,164.82,0,0,1
u_0d98e26538,Pranit Pandya,0666988198,mohanekantika@gmail.com,2026-05-23T10:32:41,93.221.174.146,dev_b4a7c5fab750,,,ORGANIC_SINGLE,addr_5082274508,unni12@okicici,225.39,2,2956.66,0
u_07171251b0,Bishakha Char,6417000337,kurianridhi@yahoo.com,2026-07-07T05:58:47.319481,214.134.25.85,dev_e5969978d221,u_c05b5e7b6c,fam_285,FAMILY_FRIEND,addr_6341324902,aarnabakshi@ybl,182.48,3,4372.6,23
u_667b738fa9,Shravya Kaul,4057368910,memonimaran@hotmail.com,2026-04-02T03:50:59.351168,197.67.3.203,dev_24c250aa16c5,u_adf964a2cb,fam_64,FAMILY_FRIEND,addr_5671253328,dmodi@paytm,411.22,4,4055.86,92
u_e004214553,Ranbir Nath,3971323274,onarain@yahoo.com,2026-04-23T23:34:57,155.36.207.183,dev_773cf34e4468,,,ORGANIC_SINGLE,addr_998579900,sara73@ybl,249.35,6,7551.14,25
u_58af6c8c5e,Dipta Munshi,8339970498,ekajareddy@gmail.com,2026-03-22T22:19:46,33.8.208.28,dev_fac7b8785e03,,,ORGANIC_SINGLE,addr_4745287950,card_cf6105d789ae46,280.57,4,4683.22,10
u_4055db5e57,Irya Prabhakar,5322760348,siya88@gmail.com,2026-05-05T12:11:57,121.180.190.14,dev_717572ac2abb,,,ORGANIC_SINGLE,addr_2265182782,vohratripti@paytm,180.76,5,7460.58,20
